Campaign_ID,Campaign_Name,Channel,Region,Start_Date,Budget_USD,Leads_Generated,Conversions,ROI_Percent,Status
CMP-03233,Black Friday,SOCIAL MEDIA,NORTH,2023/07/28,44090.00,3644.0,N/A,194.27,active
CMP-03234,,PPC,N/A,2023/05/14,TBD,4141,N/A,196.96,Completed
CMP-03235,Summer Sale,ppc,N/A,07-02-2023,$26939,N/A,338,,Inactive
CMP-03236,New Year Promo,Social Media,NORTH,15/03/2022,47180 USD,N/A,638,N/A,inactive
CMP-03237,Black Friday,SOCIAL MEDIA,,2024/05/08,$3977,-4048,358.0,63.45,Inactive
CMP-03238,New Year Promo,PPC,,2022-11-12,,3064,673.0,N/A,active
CMP-03239,N/A,email,East,06/01/2022,N/A,1018,82.0,5.56,ACTIVE
CMP-03240,Summer Sale,organic,NORTH,03-30-2023,N/A,2020,221.0,164.0,Inactive
CMP-03241,Black Friday,organic,West,2023/03/02,38520.00,4239.0,525,153.0,N/A
CMP-03242,,ppc,north,10-07-2022,$28483,1552,,274.0,inactive
CMP-03243,N/A,EMAIL,North,2023-09-09,25377,4699.0,203,N/A,ACTIVE
CMP-03244,SUMMER SALE,organic,north,2023/08/03,12129.00,2461.0,84.0,215.64%,Active
CMP-03245,,SOCIAL MEDIA,East ,2022-09-09,$39093,1173.0,980,95.78%,inactive
CMP-03246,black friday,organic,NORTH,02-02-2022,,2719.0,500,N/A,N/A
CMP-03247,Summer  Sale,Email,North,30/07/2022,,,N/A,147.94%,completed
CMP-03248,N/A,SOCIAL MEDIA,,06/10/2022,5587.0,1149.0,,241.41,completed
CMP-03249,SUMMER SALE,organic,south,05/07/2023,5556.00,2795.0,429.0,36.04,Completed
CMP-03250,SUMMER SALE,organic,north,21/09/2023,48698.0,171,273,,N/A
CMP-03251,,Email,N/A,26/05/2023,20169,N/A,333.0,288.77%,Inactive
CMP-03252,black friday,organic,N/A,2022-08-04,44656.00,,324.0,214.81%,Pending
CMP-03253,N/A,SOCIAL MEDIA,south,10/06/2023,46948,,,N/A,active
CMP-03254,,ppc,North,08/05/2024,32670 USD,1266.0,113,N/A,Completed
CMP-03255,N/A,Email,N/A,2022/09/13,27643.00,4662,387.0,246.0,Active
CMP-03256,black friday,SOCIAL MEDIA,West,03/02/2024,23142.0,4760,176,266.0,N/A
CMP-03257,Summer Sale,Email,north,11/06/2024,12216,2940,170,157.96,
CMP-03258,Summer Sale,organic,East ,2023-06-26,$19601,3661,885,78.66%,ACTIVE
CMP-03259,Summer  Sale,EMAIL,South,2024-02-27,32421,3212,N/A,150.0,
CMP-03260,Summer Sale,PPC,N/A,2022-07-21,-28334,,,-5.16%,Completed
CMP-03261,Summer Sale,ppc,East,05-14-2024,,4984,,124.0,completed
CMP-03262,Holiday Special,Organic,East ,2024-05-27,TBD,2498,956,N/A,ACTIVE
CMP-03263,Holiday Special,,South,2022/01/18,"$16,245",1560.0,332.0,N/A,Completed
CMP-03264,Back to School,email,NORTH,2022-12-04,$8076,,472.0,N/A,Inactive
CMP-03265,Summer Sale,Email,North,2022-12-26,,,511.0,223.17,active
CMP-03266,Summer  Sale,Social Media,NORTH,27/02/2022,,,,186.34,Active
CMP-03267,,ppc,N/A,2022-12-03,TBD,1829.0,139.0,142.0,ACTIVE
CMP-03268,N/A,ppc,North,18/04/2022,41854.0,4149,305,160.0,active
CMP-03269,Holiday Special,ppc,N/A,2022-02-17,N/A,N/A,676,10.7%,completed
CMP-03270,Summer  Sale,,South,2022/07/08,38353,N/A,N/A,135.04,Pending
CMP-03271,Summer Sale,Organic,North,2022-11-04,,,N/A,257.8,inactive
CMP-03272,New Year Promo,Social Media,North,05-08-2023,33442.0,2957.0,22.0,142.85%,completed
CMP-03273,Holiday Special,EMAIL,East,2023/05/29,,,N/A,,ACTIVE
CMP-03274,Holiday Special,PPC,East,2022/01/30,37710 USD,,541.0,,inactive
CMP-03275,N/A,,south,20/02/2023,17143 USD,793,519.0,98.0,inactive
CMP-03276,Summer  Sale,PPC,N/A,13/01/2024,N/A,,N/A,170.71%,Completed
CMP-03277,N/A,Social Media,,2023/11/10,N/A,3702,6.0,N/A,active
CMP-03278,Holiday Special,ppc,N/A,02-15-2024,7413 USD,543,541,-4.43,Inactive
CMP-03279,New Year Promo,Social Media,NORTH,2024-04-24,$17229,767.0,854.0,40.12,inactive
CMP-03280,,,East,09-30-2022,,2367,,122.15,
CMP-03281,Back to School,email,,2022/12/03,20787,4837.0,472,177.0,Active
CMP-03282,Back to School,organic,East,2024/05/13,23276 USD,3851.0,387.0,N/A,completed
CMP-03283,black friday,EMAIL,East ,12/06/2024,N/A,3711,858.0,N/A,
CMP-03284,Holiday Special,organic,,2023/01/16,29487,N/A,N/A,139.54,inactive
CMP-03285,,ppc,North,2024/01/20,34872.0,3890.0,579.0,76.5,Inactive
CMP-03286,N/A,organic,,04-15-2024,29912.0,,N/A,,Completed
CMP-03287,Back to School,PPC,South,12/09/2022,TBD,3594.0,171.0,152.84%,Completed
CMP-03288,SUMMER SALE,ppc,N/A,12/02/2023,TBD,1763,N/A,175.52,Pending
CMP-03289,Back to School,Social Media,south,01-29-2024,15235.00,N/A,N/A,,inactive
CMP-03290,Black Friday,,East,10-28-2022,38887.00,1655,878,N/A,Completed
CMP-03291,New Year Promo,SOCIAL MEDIA,North,2023/06/02,N/A,465,252.0,N/A,completed
CMP-03292,Summer  Sale,Social Media,north,2023-04-22,30958.00,2732.0,821.0,N/A,Inactive
CMP-03293,N/A,Email,East,2022-06-26,TBD,4772,320,49.15,Inactive
CMP-03294,Black Friday,,NORTH,04-01-2022,27219,2983,825.0,,
CMP-03295,Holiday Special,EMAIL,South,2022/12/24,27118.0,3128.0,,147.78,N/A
CMP-03296,SUMMER SALE,PPC,south,2024-05-17,$4714,N/A,N/A,N/A,Pending
CMP-03297,,,north,2023-10-03,14129.00,,N/A,75.16,
CMP-03298,Summer Sale,EMAIL,North,11-16-2023,$13367,N/A,960.0,,completed
CMP-03299,Back to School,PPC,N/A,2022-03-29,2763 USD,N/A,,294.0,ACTIVE
CMP-03300,Summer  Sale,organic,South,13/08/2023,42909,N/A,879.0,64.13%,active
CMP-03301,Summer  Sale,email,East,2024/06/11,$24178,910.0,,293.37%,inactive
,Summer Sale,Organic,East,10/06/2024,35365.0,1392,N/A,N/A,Inactive
CMP-03303,,EMAIL,South,2022/04/08,"$9,717",1942,334.0,,active
CMP-03304,Back to School,ppc,,2022/06/21,47655.00,2900,,212.81,Active
CMP-03305,Holiday Special,,N/A,2022/04/03,36584 USD,4409.0,666.0,79.97%,Inactive
CMP-03306,New Year Promo,EMAIL,N/A,05/01/2022,34787.00,3597.0,994.0,57.49%,ACTIVE
CMP-03307,Back to School,,north,13/01/2024,$26238,1298,,N/A,inactive
CMP-03308,Summer  Sale,Email,NORTH,2022/09/22,N/A,,275,,Active
CMP-03309,New Year Promo,ppc,West,30/06/2022,41922.00,2200.0,,,
CMP-03310,Summer  Sale,,N/A,11-22-2022,TBD,990,461,,Active
CMP-03311,New Year Promo,PPC,North,04/11/2022,N/A,,N/A,41.0,Completed
CMP-03312,New Year Promo,organic,West,01-06-2022,"$49,748",420.0,875,N/A,inactive
CMP-03313,N/A,PPC,East,06/02/2022,$23858,32.0,280.0,,N/A
CMP-03314,Summer Sale,PPC,N/A,05/06/2024,39001 USD,92,23,236.53%,N/A
CMP-03315,New Year Promo,ppc,N/A,09/08/2023,22320.00,1734,237.0,251.0,Active
CMP-03316,Summer Sale,Email,West,2023-05-08,32659,403.0,335.0,81.0,inactive
CMP-03317,Summer  Sale,PPC,North,07-09-2023,$8172,1530.0,N/A,288.0,Pending
CMP-03318,Holiday Special,EMAIL,NORTH,2022-04-23,29469 USD,,852.0,213.41%,
CMP-03319,Summer Sale,Social Media,East,2022/11/20,33670.0,2204,138.0,279.0,completed
CMP-03320,Holiday Special,PPC,East ,12-08-2023,44616 USD,2654,806.0,83.63,N/A
CMP-03321,Black Friday,EMAIL,South,2024-01-30,15716.0,,639.0,25.47%,active
CMP-03322,SUMMER SALE,Social Media,south,2022/11/25,$28055,2228.0,477,,Completed
CMP-03323,N/A,organic,East ,04-05-2024,$40596,N/A,333.0,94.1%,completed
CMP-03324,N/A,Social Media,NORTH,2022-08-17,14787.00,190,0,165.71,Inactive
CMP-03325,Back to School,organic,East,07-05-2022,,2845.0,,14.89,inactive
CMP-03326,,organic,south,05-29-2024,4763 USD,923.0,410.0,163.0,active
CMP-03327,Holiday Special,organic,East ,2022-07-29,19087,4296,34,119.0,inactive
CMP-03328,Back to School,email,West,2022/03/29,"$31,343",,17.0,209.36,
CMP-03329,Summer  Sale,Email,,2022-10-12,,3665.0,N/A,183.39,
CMP-03330,Summer Sale,organic,,03/12/2022,47969 USD,,729.0,51.0,
CMP-03331,SUMMER SALE,SOCIAL MEDIA,East ,09-09-2022,$30792,N/A,529.0,N/A,inactive
CMP-03332,Back to School,PPC,North,2022/03/24,3109.0,187.0,N/A,218.96,Completed
CMP-03333,N/A,organic,South,2022-03-28,N/A,,871,159.0,ACTIVE
CMP-03334,black friday,,,2024-03-12,"$4,504",N/A,N/A,,
CMP-03335,,EMAIL,south,2022/03/31,4678 USD,146,,-1.3,
CMP-03336,Holiday Special,SOCIAL MEDIA,East ,09/03/2023,43043,N/A,357.0,N/A,active
CMP-03337,Summer Sale,,,2023/02/04,"$32,354",2103.0,14.0,,N/A
CMP-03338,Summer Sale,Organic,south,2024-03-13,7215.00,N/A,448.0,62.47,Pending
CMP-03339,Summer Sale,Social Media,East ,23/05/2022,,3400.0,661.0,101.02,Inactive
CMP-03340,,PPC,,12-18-2022,33591.0,N/A,100.0,93.99%,N/A
CMP-03341,N/A,PPC,West,27/07/2022,42681,422,228,75.38,completed
CMP-03342,Summer Sale,,South,07-12-2023,$14923,2786,519.0,90.36,inactive
CMP-03343,Black Friday,organic,NORTH,10/07/2023,16081 USD,1234.0,840.0,119.0,N/A
CMP-03344,Back to School,EMAIL,West,2024-01-06,"$14,098",787.0,730.0,4.0,Completed
CMP-03345,SUMMER SALE,ppc,N/A,2022-09-27,9271,822.0,559.0,,Active
CMP-03346,Black Friday,EMAIL,NORTH,09-30-2022,N/A,3579.0,N/A,N/A,Inactive
CMP-03347,New Year Promo,Email,West,11-09-2022,45717.00,N/A,N/A,97.0,Completed
CMP-03348,Summer Sale,PPC,East,27/10/2022,N/A,N/A,318.0,296.29%,
CMP-03349,Summer  Sale,EMAIL,N/A,04/10/2023,4788,1093.0,N/A,223.0,Pending
CMP-03350,black friday,,,10-08-2023,$8736,765,883.0,13.0,Inactive
CMP-03351,Holiday Special,Organic,North,02-19-2022,12685,N/A,N/A,,Inactive
CMP-03352,Summer  Sale,ppc,West,29/04/2023,TBD,1884.0,755.0,-7.47%,Completed
CMP-03353,N/A,organic,North,2023/05/19,,N/A,,56.0,Completed
CMP-03354,Holiday Special,Organic,West,2024-02-20,11391.00,,,170.41,Inactive
CMP-03355,N/A,SOCIAL MEDIA,N/A,2023-07-12,"$37,070",,,,N/A
CMP-03356,N/A,ppc,,03-07-2024,$20240,2150,N/A,33.54,ACTIVE
CMP-03357,Summer Sale,,South,13/08/2022,38467.0,N/A,,195.57%,active
CMP-03358,Holiday Special,ppc,East,2022-12-10,14131,N/A,653.0,8.68,N/A
CMP-03359,Summer  Sale,EMAIL,West,2022/09/19,37154,3922.0,576,243.19,Pending
CMP-03360,New Year Promo,organic,East ,2024-04-22,33928.0,2625.0,637.0,,
CMP-03361,black friday,organic,South,2022-12-21,,1090.0,N/A,228.56%,Inactive
CMP-03362,black friday,PPC,N/A,15/06/2024,TBD,,,,Inactive
CMP-03363,,ppc,West,2023-10-28,,,,78.01,Completed
CMP-03364,Summer  Sale,organic,north,2022-11-01,13900,2931.0,57.0,167.92%,Active
CMP-03365,New Year Promo,PPC,North,06-18-2022,,3338.0,449,244.23,completed
CMP-03366,N/A,PPC,north,2022/06/18,46866.00,494,682,N/A,N/A
CMP-03367,Holiday Special,EMAIL,,07-09-2022,44129,4843,144,57.39%,Active
CMP-03368,Back to School,SOCIAL MEDIA,West,03-19-2023,25982.0,N/A,,273.87,active
CMP-03369,New Year Promo,PPC,South,03-17-2022,N/A,,,N/A,inactive
CMP-03370,SUMMER SALE,ppc,North,2022/06/07,39545,112.0,835.0,215.45%,Completed
CMP-03371,Summer  Sale,EMAIL,West,17/08/2023,TBD,3328.0,592.0,-5.49,
CMP-03372,Holiday Special,SOCIAL MEDIA,West,02-02-2022,,845,442.0,-192.31,Completed
CMP-03373,New Year Promo,Email,North,06-14-2024,3969 USD,2406,N/A,167.0,N/A
CMP-03374,N/A,Social Media,North,09-26-2022,38884,,,43.0,N/A
CMP-03375,Summer Sale,SOCIAL MEDIA,South,02-26-2024,33230.00,51.0,N/A,242.59,
CMP-03376,New Year Promo,PPC,East ,28/04/2022,30391 USD,N/A,567.0,-77.41,N/A
CMP-03377,Back to School,Email,East ,12-10-2023,31363 USD,,670.0,48.0,ACTIVE
CMP-03378,black friday,,N/A,2022-10-12,N/A,2293,N/A,162.3%,N/A
CMP-03379,Back to School,Organic,South,2023-10-31,TBD,,899.0,86.32,completed
CMP-03380,,organic,East,2022/11/19,42318.0,1419,125,-2.0,inactive
CMP-03381,Holiday Special,EMAIL,South,2022-10-04,"$3,988",372,,134.9,
CMP-03382,Black Friday,EMAIL,NORTH,13/05/2022,$33310,1415,551.0,71.42,Active
CMP-03383,,Email,East ,2022/07/04,34408,3675.0,,40.71,ACTIVE
CMP-03384,New Year Promo,Organic,East ,2024-06-18,41741.00,3264.0,640.0,-275.77,Completed
CMP-03385,New Year Promo,email,South,2024/01/08,,,,,Active
CMP-03386,Summer Sale,email,north,01-07-2024,26018 USD,4109.0,,76.34%,N/A
CMP-03387,New Year Promo,Organic,north,01-05-2024,$40997,N/A,613,71.83,
CMP-03388,Summer  Sale,PPC,,2023-10-16,TBD,1058.0,150,-286.98,Completed
CMP-03389,Summer Sale,Organic,N/A,19/01/2024,41516,2568.0,150.0,46.1%,inactive
CMP-03390,Summer  Sale,Email,West,03-24-2024,"$35,661",N/A,147.0,84.54,completed
CMP-03391,N/A,organic,South,09-18-2022,"$36,016",1344.0,129.0,N/A,completed
CMP-03392,Summer  Sale,,South,2022-02-16,"$33,859",908.0,,211.86%,Inactive
CMP-03393,SUMMER SALE,SOCIAL MEDIA,NORTH,03/04/2023,10614,2163.0,940.0,,Completed
CMP-03394,Summer  Sale,,West,02/02/2022,32718,N/A,,252.45,Active
CMP-03395,N/A,email,North,2023/10/17,,,977.0,N/A,Inactive
CMP-03396,Back to School,email,West,07/12/2022,33368 USD,305.0,740.0,273.5,Active
CMP-03397,Holiday Special,,,2024-02-20,TBD,981,923,133.04%,ACTIVE
CMP-03398,Summer  Sale,EMAIL,south,12/06/2022,N/A,N/A,733.0,268.37,Inactive
CMP-03399,Summer Sale,Social Media,South,04-02-2023,,,491.0,N/A,N/A
CMP-03400,Holiday Special,EMAIL,East ,2024-03-20,$46981,N/A,531.0,6.22%,ACTIVE
CMP-03401,Back to School,Email,North,28/07/2023,TBD,3930,,209.13,active
CMP-03402,Summer Sale,email,north,2024-05-26,12976.00,1685.0,451.0,24.0,
CMP-03403,Holiday Special,organic,north,2023-10-04,40899,4629.0,473.0,33.0,Completed
CMP-03404,Summer  Sale,EMAIL,East,19/06/2023,TBD,3244.0,96,N/A,N/A
CMP-03405,Back to School,Email,West,2023-07-10,25895 USD,N/A,N/A,191.0,completed
CMP-03406,Holiday Special,EMAIL,South,05-03-2022,5864,N/A,796.0,90.11%,Active
CMP-03407,Summer Sale,organic,N/A,05-19-2022,33475.0,135,N/A,277.52%,N/A
CMP-03408,SUMMER SALE,PPC,N/A,08/03/2024,$16319,2182,N/A,109.0,Completed
CMP-03409,SUMMER SALE,EMAIL,N/A,2022/05/16,29385 USD,N/A,,N/A,
CMP-03410,Summer Sale,EMAIL,,22/03/2024,TBD,3577.0,N/A,N/A,Completed
CMP-03411,Black Friday,,N/A,09/02/2024,26032,1977.0,2.0,272.09,Active
CMP-03412,,organic,West,2024-06-17,"$34,474",3347,256,171.92,Active
CMP-03413,New Year Promo,ppc,North,2024-01-21,41426 USD,,,260.83,
CMP-03414,,PPC,N/A,2023/06/16,"$46,965",N/A,N/A,,Active
CMP-03415,N/A,Organic,N/A,08-06-2023,,N/A,623.0,N/A,Inactive
CMP-03416,Summer  Sale,email,North,2023/07/12,N/A,4618,181.0,294.66,Completed
CMP-03417,N/A,Social Media,south,2023/03/21,,,774,N/A,Completed
CMP-03418,Holiday Special,email,N/A,20/11/2023,TBD,2081,887.0,100.0,Active
CMP-03419,Summer Sale,EMAIL,South,08/07/2023,$33289,1257.0,N/A,N/A,inactive
CMP-03420,Black Friday,,East,09-04-2023,3790.0,3895.0,N/A,,inactive
CMP-03421,Black Friday,EMAIL,,2023-05-22,36978,559,,,active
CMP-03422,Summer  Sale,SOCIAL MEDIA,North,2023/01/18,35861,4767,258,N/A,
CMP-03423,Summer  Sale,EMAIL,N/A,18/06/2022,22761,387.0,344.0,67.03,Completed
CMP-03424,New Year Promo,ppc,NORTH,10-20-2022,21133.0,,558.0,N/A,N/A
CMP-03425,black friday,,N/A,17/06/2023,N/A,N/A,206.0,N/A,N/A
CMP-03426,Summer Sale,EMAIL,East ,2024-05-06,"$30,580",1391,N/A,110.95%,completed
CMP-03427,SUMMER SALE,SOCIAL MEDIA,NORTH,26/01/2022,39500 USD,2966,,,Inactive
CMP-03428,New Year Promo,organic,West,05-07-2024,"$47,235",1104.0,,N/A,ACTIVE
CMP-03429,Back to School,Organic,East ,2022-09-06,,272,,60.95,N/A
CMP-03430,Black Friday,,East,2023-03-09,2686.00,2675,,N/A,Inactive
CMP-03431,Summer Sale,organic,north,2023/12/30,TBD,N/A,604.0,197.0,Inactive
CMP-03432,N/A,Email,East ,02-19-2023,TBD,,,208.61%,Inactive
CMP-03433,N/A,ppc,NORTH,2022/11/22,N/A,191.0,,219.0,active
CMP-03434,SUMMER SALE,Organic,NORTH,10/02/2024,11420,2524,,N/A,Active
CMP-03435,SUMMER SALE,Organic,East,2023/02/04,$41392,,N/A,296.0,Active
CMP-03436,black friday,email,South,03-09-2023,47244,N/A,,164.88%,active
CMP-03437,N/A,email,north,18/06/2023,48058.0,728.0,666.0,,Pending
CMP-03438,New Year Promo,Email,,2023/03/16,N/A,3673,35.0,-3.0,Inactive
CMP-03439,Back to School,PPC,,2023/02/13,6400,N/A,,85.62,Pending
CMP-03440,New Year Promo,,N/A,2024/03/07,23154 USD,2416.0,362,225.0,Inactive
CMP-03441,SUMMER SALE,email,N/A,02/12/2022,32032 USD,3801,403,107.0,active
CMP-03442,Black Friday,Email,N/A,2023-11-30,8074.00,2527.0,,,Pending
CMP-03443,SUMMER SALE,Email,N/A,15/07/2023,6736.0,,874.0,74.54%,Inactive
CMP-03444,Summer Sale,email,N/A,2022-12-23,20040.00,N/A,N/A,153.76%,active
CMP-03445,Back to School,PPC,N/A,2023/06/26,TBD,N/A,,103.58,Active
CMP-03446,Summer  Sale,EMAIL,South,09-26-2022,8966,4724,85.0,110.17,N/A
CMP-03447,Summer  Sale,SOCIAL MEDIA,NORTH,2023-01-05,$17525,37,779.0,146.36,N/A
CMP-03448,black friday,Email,NORTH,2022-05-15,$9753,N/A,N/A,178.71,Active
CMP-03449,N/A,Organic,south,03/11/2022,23244,3550.0,392.0,46.67,
CMP-03450,Black Friday,,South,01-19-2022,25584 USD,1176,N/A,N/A,Active
CMP-03451,N/A,,East,03/01/2024,22416.0,4600.0,,15.61,Completed
CMP-03452,,Email,North,10/11/2022,N/A,3200.0,898.0,102.2%,N/A
CMP-03453,Back to School,PPC,,20/02/2024,,1705.0,466.0,269.44%,active
CMP-03454,black friday,SOCIAL MEDIA,,05-10-2023,2458,4933,302,157.84,active
CMP-03455,Summer Sale,Social Media,North,10-10-2022,14680,354,837.0,,Active
CMP-03456,Summer Sale,Email,north,2023/05/08,TBD,3213.0,,N/A,N/A
CMP-03457,,ppc,south,2023/12/11,"$19,718",N/A,349,,Completed
CMP-03458,Holiday Special,EMAIL,NORTH,21/05/2022,,,178.0,,Pending
CMP-03459,Holiday Special,PPC,North,19/01/2024,N/A,3681,,6.0,completed
CMP-03460,Back to School,Social Media,N/A,12-13-2022,N/A,N/A,N/A,57.49,completed
CMP-03461,SUMMER SALE,organic,East,2023/04/10,,,692.0,166.69,active
CMP-03462,SUMMER SALE,organic,South,10-02-2022,42282 USD,4292.0,418.0,134.91,N/A
CMP-03463,black friday,Social Media,South,01-04-2024,$23637,,825.0,184.0,completed
CMP-03464,Black Friday,Social Media,south,2023-07-23,TBD,3591.0,467,N/A,inactive
CMP-03465,SUMMER SALE,Organic,East,10-26-2023,12697,3066,796,N/A,completed
CMP-03466,Holiday Special,email,south,22/02/2024,"$27,072",,N/A,15.9,Completed
CMP-03467,Black Friday,Email,N/A,11/03/2024,N/A,2993.0,123.0,64.43%,ACTIVE
CMP-03468,Summer Sale,ppc,,12-31-2023,$13892,3627,754,N/A,active
CMP-03469,N/A,Organic,N/A,2024-06-11,TBD,4054.0,358,,
CMP-03470,N/A,Social Media,West,08/04/2022,N/A,29.0,N/A,49.86%,
CMP-03471,Holiday Special,Email,N/A,2024/05/24,N/A,897,393.0,N/A,inactive
CMP-03472,Holiday Special,ppc,West,02-11-2024,N/A,N/A,782.0,,inactive
CMP-03473,Holiday Special,Email,East,16/05/2022,,47.0,N/A,224.84%,
CMP-03474,Back to School,SOCIAL MEDIA,NORTH,10-05-2022,8555 USD,N/A,304.0,10.0,active
CMP-03475,Holiday Special,SOCIAL MEDIA,West,2024/05/04,TBD,N/A,,299.24%,N/A
CMP-03476,Holiday Special,EMAIL,N/A,05-09-2022,34681 USD,4175,665.0,41.42%,
CMP-03477,New Year Promo,,N/A,2022/09/25,42423.0,N/A,895,58.12,
CMP-03478,,ppc,East,16/06/2022,"$5,907",,12.0,56.59%,Active
CMP-03479,N/A,,West,07-21-2023,24940.0,2940,128,87.3%,inactive
CMP-03480,black friday,EMAIL,NORTH,18/10/2023,TBD,,631,177.78,
CMP-03481,Holiday Special,SOCIAL MEDIA,south,01-14-2024,16728 USD,3193.0,,170.28%,inactive
CMP-03482,N/A,organic,,2022/04/22,27945.0,2452.0,829,,Inactive
CMP-03483,Holiday Special,EMAIL,N/A,2023-04-13,23846.00,4701,,N/A,
CMP-03484,black friday,ppc,South,2022/07/05,32119.00,N/A,365.0,98.01%,ACTIVE
CMP-03485,Summer  Sale,email,West,11-06-2022,$28153,2741.0,158.0,,N/A
CMP-03486,Summer  Sale,Organic,N/A,02-23-2023,$44408,1374.0,699.0,,Inactive
CMP-03487,Summer  Sale,Organic,East ,20/01/2024,33874,1351,,N/A,active
CMP-03488,New Year Promo,EMAIL,North,16/06/2023,$6007,3201.0,N/A,,N/A
CMP-03489,N/A,,West,2022-05-15,$30483,,257,N/A,Pending
CMP-03490,Black Friday,organic,N/A,2023-12-04,47260.0,N/A,274,99.0,Inactive
CMP-03491,Summer  Sale,EMAIL,NORTH,01-06-2024,$43533,N/A,,,Active
CMP-03492,New Year Promo,PPC,north,11-28-2023,33363.0,3769,50.0,97.16%,Inactive
CMP-03493,Black Friday,Email,North,15/11/2022,$17225,,265.0,168.23,N/A
CMP-03494,Back to School,Social Media,south,2022-02-23,,,950.0,218.57,N/A
CMP-03495,Back to School,ppc,NORTH,2023-11-18,TBD,,582.0,N/A,completed
CMP-03496,N/A,Organic,NORTH,02-23-2024,$5471,1217.0,388,98.55%,N/A
CMP-03497,New Year Promo,,East,08-20-2022,9625.0,3125.0,866.0,236.56,
CMP-03498,black friday,PPC,East ,06-04-2023,33103.00,4126,756,166.3,ACTIVE
CMP-03499,Holiday Special,organic,West,04-04-2024,$27037,3560.0,346.0,N/A,inactive
CMP-03500,New Year Promo,SOCIAL MEDIA,East ,04-07-2023,14614,1859,895.0,N/A,Active
CMP-03501,black friday,Social Media,south,2024/01/09,42580.00,1085,N/A,156.0,Active
CMP-03502,,Social Media,north,03-20-2023,35768,N/A,801,N/A,
CMP-03503,SUMMER SALE,Organic,,2022/08/15,,1597.0,683,54.74,Completed
CMP-03504,Summer Sale,SOCIAL MEDIA,East,2022-04-10,15632 USD,4497,309.0,128.25,active
CMP-03505,Black Friday,PPC,West,07-25-2022,29817 USD,1783,,175.0,Completed
CMP-03506,Summer  Sale,PPC,East ,2022-06-08,N/A,,N/A,263.52,inactive
CMP-03507,,SOCIAL MEDIA,East ,2023-10-16,5797 USD,1273.0,N/A,170.0,active
CMP-03508,black friday,organic,West,31/03/2022,36467,1786.0,202.0,274.53,active
CMP-03509,Summer Sale,SOCIAL MEDIA,N/A,2023/11/21,5516,3445,,156.14,Inactive
CMP-03510,Summer  Sale,EMAIL,NORTH,09/11/2023,38412.0,N/A,761.0,,inactive
CMP-03511,New Year Promo,Email,South,2024-03-24,TBD,N/A,162.0,35.85,N/A
CMP-03512,,organic,West,2024-03-31,6440.00,2191.0,969.0,,ACTIVE
CMP-03513,,SOCIAL MEDIA,East,10-01-2022,TBD,N/A,N/A,3.43%,inactive
CMP-03514,Summer  Sale,Social Media,south,2023-03-26,39636,2393,N/A,228.47%,active
CMP-03515,Summer Sale,PPC,NORTH,05-28-2022,,N/A,780.0,,Inactive
CMP-03516,,Organic,north,2023/09/18,,4368.0,N/A,,Completed
CMP-03517,N/A,Social Media,North,04-06-2022,4652,4318.0,352.0,N/A,
CMP-03518,black friday,organic,East,05-15-2024,"$8,290",4137,317.0,,ACTIVE
CMP-03519,SUMMER SALE,Email,north,11-04-2022,N/A,117.0,826,225.51,inactive
CMP-03520,,ppc,East,31/01/2023,TBD,2083.0,236.0,89.7%,Inactive
CMP-03521,,Email,North,26/05/2022,"$14,559",1624,447.0,135.22,
CMP-03522,N/A,organic,West,2022/06/21,,,,58.0,Inactive
CMP-03523,Holiday Special,ppc,south,04-09-2023,43161.00,1905.0,,243.16,
CMP-03524,N/A,Social Media,south,11-10-2023,,,973.0,196.0,Pending
CMP-03525,Summer  Sale,SOCIAL MEDIA,West,30/03/2023,"$16,111",N/A,,,Active
CMP-03526,Summer Sale,organic,North,19/01/2023,N/A,4723.0,460.0,104.57%,ACTIVE
CMP-03527,N/A,email,south,2024-06-18,"$17,212",,N/A,172.78%,ACTIVE
,,Social Media,,2023-10-09,TBD,N/A,824.0,86.0,completed
CMP-03529,SUMMER SALE,ppc,West,29/10/2023,40913,,134.0,106.45,Completed
CMP-03530,Summer Sale,Email,East,17/11/2022,32875,4421.0,351,188.0,N/A
CMP-03531,N/A,EMAIL,N/A,2023/01/16,46590.00,,83.0,280.52%,completed
CMP-03532,Holiday Special,EMAIL,East,06-11-2024,5261.0,N/A,479.0,278.0,completed
CMP-03533,Back to School,EMAIL,East,01-06-2022,24663,,,258.91,active
CMP-03534,Holiday Special,EMAIL,NORTH,2023-07-23,TBD,4190,398.0,135.84%,N/A
CMP-03535,Holiday Special,Email,East,2023-09-16,15396,4464,815,58.85,ACTIVE
CMP-03536,SUMMER SALE,EMAIL,N/A,2023/07/05,,,,62.63%,ACTIVE
CMP-03537,,ppc,south,22/01/2022,TBD,N/A,82.0,284.0,
CMP-03538,Summer Sale,,West,21/03/2024,,,145.0,N/A,active
CMP-03539,Summer Sale,email,East,24/07/2022,N/A,,244.0,137.84,Completed
CMP-03540,N/A,ppc,East ,07-04-2022,24532,1355,253,,ACTIVE
CMP-03541,SUMMER SALE,Social Media,NORTH,30/08/2022,31547.00,4736.0,,144.18,Inactive
CMP-03542,New Year Promo,SOCIAL MEDIA,North,21/02/2023,,,N/A,N/A,Active
CMP-03543,SUMMER SALE,ppc,south,2024/02/13,TBD,980,,133.64,inactive
